text,locale,variations,tags,severity,adjective,adverb,collapseDoubles,filterMode,noun,replacePhonetics,verb,definition,entryIgnores
tunja,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,City in Colombia,
tunnel love,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
tunnel would feel my,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
tunnus,fi,,Account,high,false,false,true,embeddable,true,true,false,password,
tunnussana,fi,,Account,high,false,false,true,nonEmbeddable,true,true,false,password,
tunte,de,tunten,Vulgarity,medium,false,false,true,embeddable,true,true,false,,
tuntutuliak,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Alaska.,
tununak,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Alaska.,
tuoppi,fi,,Alcohol-Drug,medium,false,false,true,embeddable,true,true,false,beer glass,
tupakka,fi,,Alcohol-Drug,medium,false,true,true,nonEmbeddable,true,true,false,cigarette,
tupelo,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Misisipi.,
tupiza,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,City in Bolivia,
turbo,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,City in Colombia,
turca,es,rusa,Sexual,medium,false,false,true,embeddable,false,true,false,,pete;pete's
turd,en,terd,Microsoft;Vulgarity,mild,false,false,true,embeddable,true,false,false,"1. A piece of excrement.
2. A contemptible person.",
turd burglar,en,,Vulgarity,medium,false,false,true,embeddable,true,true,false,A homosexual sodomite.,
turkey,en,,Vulgarity,mild,false,false,true,embeddable,true,true,false,"1. A person considered inept or undesirable.
2. A failure, especially a failed theatrical production or movie.",
turkey creek,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Arizona.,
turn me on,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
turn receiving,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
turn some tricks,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
turn tricks,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
turn u on,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
turn u over,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
turn you on,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
turner,es,,Names-Last,medium,false,false,false,embeddable,false,false,false,,
turning me on,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
turns me on,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
turns tricks,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
turns u on,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
turns you on,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
turra,es,wachiturro;wacho,Vulgarity,medium,false,false,true,embeddable,true,true,false,,
tusayan,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Arizona.,
tuscaloosa,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Alabama.,
tuscumbia,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Alabama.,
tush,en,,Microsoft,medium,false,false,false,nonEmbeddable,true,true,false,,
tuskegee,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Alabama.,
tussi,de,tusi;tussen,Vulgarity,medium,false,false,false,embeddable,true,false,false,,
tussu,fi,,Microsoft;Sexual;Vulgarity,high,false,false,false,embeddable,true,true,false,Pussy.,
tuxtla gutiérrez,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,City in México,
twank,en,,Sexual;Vulgarity,medium,false,false,true,embeddable,true,true,false,"1. A cross between a ""wanker"" and a ""twat""!
2. The twink is the slender, often androgynous gay sprite, usually in his twenties, who can be seen in a variety of venues frequented by gay men. The twank is the twink long past his prime.",
twat,en,twaht;twhat;twoht,Microsoft;Vulgarity,medium,false,false,true,embeddable,true,true,false,"1. The vulva.
2. A woman or girl.
3. A contemptible person.",
tweat her,en,,Disney;PII,medium,false,false,true,embeddable,false,true,false,,
tweet er,en,,Disney;PII,medium,false,false,true,embeddable,false,true,false,,
tweet her,en,,Disney;PII,medium,false,false,true,embeddable,false,true,false,,
tweets,en,tweetz,PII,mild,false,false,true,embeddable,false,true,true,,
twenty,en,eighty;fifty;fourty;ninety;seventy;sixty;thirty,Numbers,medium,false,false,true,embeddable,false,true,false,Numbers 20 through 99,
twerk,en,,Sexual,mild,false,false,true,nonEmbeddable,false,true,false,dance sexually,
twerp,en,twirp,Vulgarity,mild,false,false,true,embeddable,true,true,false,A person regarded as insignificant and contemptible.,
twig and berries,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
twig in her bottom,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
twig in his bottom,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
twig me,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
twin peaks,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
twin speaks,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
twin ty,en,,Disney,none,false,false,true,embeddable,false,true,false,,
twist my little mountains,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
twist them,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
twist your jelly beans,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
twistys,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
twit,da,,Bullying,high,true,false,true,exactMatch,true,false,false,twit,
twit,en,,Vulgarity,mild,false,false,true,embeddable,true,true,false,A foolishly annoying person.,
twitter,de,twitta,PII,medium,false,false,false,embeddable,true,false,false,,
twitter,en,tweet;tweeting,Grooming;PII,medium,false,false,false,embeddable,false,false,false,,
twitter,es,pajarito;pajaro;retweet;rt;rtw;tuit;tuiteo;tweeter;twitt,PII,medium,false,false,true,exactMatch,true,true,false,,
twitter,fr,twitté,PII,medium,true,true,false,embeddable,true,false,true,,
twitter,pt,,PII,medium,false,false,true,embeddable,true,true,false,,
two,en,eight;four;nine;seven;six;ten;three,Numbers,medium,false,false,true,embeddable,false,true,false,Numbers 2 through 10,180;360;3ds;nintendo;playstation3;ps3;xbox360
two girls and one cup,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
two girls eating she it,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
two girls in a cup,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
two girls one cup,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
two in the pink one in the stink,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
two teen,en,,Disney;PII,medium,false,false,true,embeddable,false,true,false,210,
txt in,en,,Disney;PII,mild,false,false,true,embeddable,false,true,false,,
ty your legs open and start doin it,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
tyhmä,fi,,Vulgarity,mild,true,true,true,nonEmbeddable,false,true,false,dumb,
tyk,da,tykke,Bullying,medium,true,false,false,nonEmbeddable,true,true,false,fat;heavy,
tykki,fi,,Weapons,mild,false,false,false,embeddable,true,true,false,cannon,
tyonek,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Alaska.,
type in the,en,,Disney;PII,medium,false,false,true,embeddable,false,true,false,,
type in your,en,,Disney;PII,medium,false,false,true,embeddable,false,true,false,,
typy,fi,,Grooming,medium,false,false,false,nonEmbeddable,true,true,false,babe; female,
tyster,no,,Bullying,high,false,false,false,embeddable,true,false,false,informer,
tåbe,da,,Bullying,medium,false,false,false,embeddable,true,true,false,fool,
tæve,da,,Bullying,high,false,false,false,embeddable,true,true,false,bitch,
téter,fr,,Sexual,medium,true,true,true,nonEmbeddable,true,true,true,,
tétée,fr,tété,Sexual,medium,true,true,true,embeddable,true,true,true,,
tête de,fr,,Vulgarity,medium,true,true,true,embeddable,true,true,true,,
tête de noeud,fr,,Vulgarity,medium,true,true,true,embeddable,true,true,true,,
tête de turc,fr,,Vulgarity,medium,true,true,true,embeddable,true,true,true,,
tórax,pt,,Sexual,mild,true,false,true,embeddable,true,true,false,Portuguese for chest ,
tödlich,de,,Violence,medium,true,true,true,embeddable,false,true,false,,
töllö,fi,,Bullying,mild,true,false,true,embeddable,true,true,false,idiot,
törttö,fi,,Bullying,medium,true,false,true,embeddable,true,true,false,somone who messes up a lot;cant do anything right,
törttö huuli,fi,,Bigotry-Racism,medium,true,false,true,embeddable,true,true,false,derogatory term agains blacks and somalis,
tølper,no,,Bullying,medium,false,false,false,embeddable,true,false,false,rascal,
tømmermænd,da,toemmermaend,Alcohol-Drug,medium,false,false,false,embeddable,true,true,false,hangover,
tøs,no,tøsenes;tøsers,Microsoft;Sexual,high,false,false,false,embeddable,true,false,false,whore,
tøsedreng,da,,Bullying,high,true,false,true,exactMatch,false,true,false,tøsedreng,
tøyte,no,tøyt,Microsoft;Sexual,high,false,false,false,embeddable,true,false,false,bitch,
u /wrist?,en,,Disney,none,false,false,true,embeddable,false,true,false,,
u a bench,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u a horse,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u an as,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u are a beep,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u are a click,en,,Bullying;Disney,mild,false,false,true,embeddable,false,true,false,,
u are day,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u are fate,en,,Bullying;Disney,mild,false,false,true,embeddable,false,true,false,,
u are hut,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
u are jay,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u are so poor,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u beach,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u bee,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u bench,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u big as,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u bits,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u botch,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u can bend my tube,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u cow,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u crackers,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u cube,en,,Disney;PII,medium,false,false,true,embeddable,false,true,false,,
u faq,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u fleck,en,,Bullying;Disney,mild,false,false,true,embeddable,false,true,false,,
u fog it,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u free,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u gg leie,en,,Bullying;Disney,mild,false,false,true,embeddable,false,true,false,,
u gl ye,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u glee,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u glitch,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u go to a a,en,,Alcohol-Drug;Disney,medium,false,false,true,embeddable,false,true,false,,
u gray,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u have a deck,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u hexy,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u hippo,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u hitch,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u hordes need to get la ye ed,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u jackgrass,en,,Bullying;Disney,medium,false,false,false,embeddable,false,false,false,,
u kk,en,,Bullying;Disney,mild,false,false,false,embeddable,false,true,false,,
u kk up,en,,Bullying;Disney,mild,false,false,true,embeddable,false,true,false,,
u les,en,,Bullying;Disney,medium,false,false,true,exactMatch,false,true,false,,
u lexi,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u like dks,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u look poor,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u luck,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u mad bro? u mad bro?,en,,Disney,none,false,false,true,embeddable,false,true,false,,
u made me wet,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u make me sick,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u miserable,en,,Bullying;Disney,mild,false,false,true,embeddable,false,true,false,,
u mom luck,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u no u want me,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u on top,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u per,en,,Disney,none,false,false,true,embeddable,false,true,false,,
u r a beach,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r a beep,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r a bench,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r a cow,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r a ditch,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r a flag,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r a flags,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r a itch,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r a lizzie,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r beach,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r crab,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r day,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r deck,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u r fate,en,,Bullying;Disney,mild,false,false,true,embeddable,false,true,false,,
u r flag,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r flags,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r hut,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
u r ignorance,en,,Bullying;Disney,mild,false,false,true,embeddable,false,true,false,,
u r ignorant,en,,Bullying;Disney,mild,false,false,true,embeddable,false,true,false,,
u r incompetency,en,,Bullying;Disney,mild,false,false,true,embeddable,false,true,false,,
u r incompetent,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r jay,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u r not welcome,en,,Disney,none,false,false,true,embeddable,false,true,false,,
u r so poor,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u ray past,en,,Disney;Harm-Abuse,medium,false,false,true,embeddable,false,true,false,rapist,
u should dye,en,,Disney;Harm-Abuse,medium,false,false,true,embeddable,false,true,false,,
u shucks,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
u single,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u skunk as beach,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u skunk as bench,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u slot,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u slots,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u smart as,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u sock,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u socks,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u stink obama,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u stu bid,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
u taste good,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u taste great,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u taste like,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u tasted great,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u tub,en,,Disney;PII,medium,false,false,true,embeddable,false,true,false,,
u tube,en,,Disney;PII,medium,false,false,true,embeddable,false,true,false,,
u tune,en,,Disney;PII,mild,false,false,true,embeddable,false,true,false,,
u walk like u got a carrot up yo rat whole,en,,Bullying;Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u wanna my pus,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
u want deep throte,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
ubahn,de,,PII,medium,false,false,true,embeddable,true,true,false,,
ucayali,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,City in PERU,
uccello,it,uccellone,Sexual,high,false,false,true,nonEmbeddable,true,true,false,Dick (penis).,
uck you,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
udf,fr,,Bigotry-Racism,medium,true,true,true,exactMatch,true,true,true,,
udnytte,da,,Bullying;Harm-Abuse;Sexual,mild,false,false,false,embeddable,false,true,true,molest,
ugashik,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Alaska.,
ugh glee,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
ugh le,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
ugh lee,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
ugh lie,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
ugh noises,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
ugh ugh,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
ugh ye,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
ugly,en,,Bullying,mild,false,false,true,embeddable,false,true,false,,
ugly as sin,en,,Vulgarity,mild,false,false,true,embeddable,false,true,false,Very ugly.,
ugok,tl,,Microsoft,medium,false,false,true,embeddable,false,true,false,,
uh gil lie,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
uh glee,en,,Bullying;Disney,medium,false,false,true,embeddable,false,true,false,,
uh uh,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
uhejbák,cs,,Microsoft,medium,false,false,true,embeddable,false,true,false,,
uinta,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Wyoming.,
ujelly,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
ukin,en,,Disney;Sexual,mild,false,false,true,nonEmbeddable,false,true,false,,
um bing u,en,,Disney,none,false,false,true,embeddable,false,true,false,,
um dress,en,,Disney,none,false,false,false,embeddable,false,false,false,,
um pin,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
um ping,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,humping,
um ping u,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
um ping you,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
umgebung,de,,PII,medium,false,false,true,embeddable,true,true,false,,
umgezogen,de,,PII,medium,false,false,true,embeddable,false,true,true,,
ump,fr,,Bigotry-Racism,medium,true,true,true,exactMatch,true,true,true,,
umziehen,de,,PII,medium,false,false,true,embeddable,false,true,true,,
un button,en,,Disney;Sexual,mild,false,false,false,embeddable,false,false,false,,
unalakleet,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Alaska.,
unalaska,es,,Places,medium,false,false,false,nonEmbeddable,false,false,false,Ciudad de Alaska.,
unbuckles,en,,Sexual,medium,false,false,true,embeddable,false,true,true,,
unbutton your shirt,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
unbuttoning my,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
unbuttoning your,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
under clothes,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under garments,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under gourmets,en,,Disney;Sexual,mild,false,false,true,embeddable,false,true,false,,
under her pajamas,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under her shirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under her skirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under her top,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under his pajamas,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under mine pajamas,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under my bottom,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
under my close,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under my clothes,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under my dess,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
under my dress,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
under my pajamas,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under my shirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under my skirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under my top,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under our shirts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under pants,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under part,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under score,en,,Disney;PII,mild,false,false,true,embeddable,false,true,false,,
under skirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under the covers,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under those clothes,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under u,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under ur pajamas,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under ur pants,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under ur skirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under waist,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under war,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under ware,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under were,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under where,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under your clothes,en,under ur clothes;undr ur clothes;undr your clothes,Grooming;Sexual,medium,false,false,true,embeddable,false,true,false,,
under your dress,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
under your pajamas,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under your pants,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under your shirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
under your skirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
underbukser,da,underbuks,Sexual,high,false,false,false,embeddable,true,true,false,underwear,
undermåler,da,,Bullying,high,true,false,true,nonEmbeddable,true,false,false,undermåler,
undertøj,da,,Grooming;Sexual,high,false,false,false,embeddable,true,true,false,underwear,
underwear,en,undies,Grooming;Sexual,medium,false,false,true,embeddable,true,true,false,This word is generally not something that most companies want to allow. It is especially not appropriate for children.,
underwood petersville,es,,Places,mild,false,false,false,exactMatch,false,false,false,Ciudad de Alabama.,
undid blouse,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid bottom,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
undid bottoms,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
undid her blouse,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid her bottom,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
undid her bottoms,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
undid her pant,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid her pants,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid her shirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid her shirts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid her short,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid her shorts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid her skirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid her skirts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid hers blouse,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid hers bottom,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
undid hers bottoms,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
undid hers pant,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid hers pants,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid hers shirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid hers shirts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid hers short,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid hers shorts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid hers skirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid hers skirts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid his blouse,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid his bottom,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
undid his bottoms,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
undid his pant,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid his pants,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid his shirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid his shirts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid his short,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid his shorts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid his skirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid his skirts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid mine blouse,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid mine bottom,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
undid mine bottoms,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
undid mine pant,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid mine pants,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid mine shirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid mine shirts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid mine short,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid mine shorts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid mine skirt,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid mine skirts,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid my blouse,en,,Disney;Sexual,medium,false,false,true,embeddable,false,true,false,,
undid my bottom,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
undid my bottoms,en,,Disney;Sexual,medium,false,false,false,embeddable,false,false,false,,
