text,locale,variations,tags,severity,adjective,adverb,collapseDoubles,filterMode,noun,replacePhonetics,verb,definition,entryIgnores
inchiki, ja, inchiki;インチキ, Vulgarity, medium, false, false, true, embeddable, false, true, false, cheating; a fake
浮橋, ja, ukihashi;うきはし;ウキハシ;浮橋, Microsoft;Sexual;Vulgarity, medium, false, false, true, embeddable, false, true, false, Floating bridge;  Name of a city;  Prostitutes (Traditional expression)
posratými, sk, , Microsoft, medium, false, false, true, embeddable, false, true, false, 
mocoso, es, ario;arrivista;asshole;balurdo;bastardo;bebota;befa;bitch;blade;blenorrea;bobita;bobito;bode;bofe;boludito;borrero;bostero;braguetero;broca;bruto;buey;bugarrón;cabrado;cacreca;cafiche;cagado;cagueta;cagón;calato;carechimba;castrado;cerda;cerdo;cerote;chacha;chacho;chafalote;chaira;chancha;chanchita;chancho;chcuhumeca;chichona;chimar;chirrete;chirri;chivo;chocote;cholo;choncha;choncho;chopo;choro;chucha;chucho;chuchumeca;chuco;chumino;chunchurria;chupete;cipotón;cochón;colero;comemierda;corroncho;descojono;desgraciado;desmadrado;dot;dxk;déspota;enano;escoria;estúpido;fachita;fea;felpudita;feo;firro;fofa;fofo;fregado;frijolero;fuck;fundillo;gabacho;gamin;garnufia;gigolo;golli;golly;gonochachurria;gonochanchurria;gorda;gordo;gorsovia;greengo;gringo;guaca;guache;guacho;guanajo;guano;guevon;herofilo;hinchapelotas;hocicón;huacha;huachos;huevada;iguazo;imbecil;inepto;infradotado;inga tu;insultar;insultos;jaina;lambehuevos;lamehuevos;lechera;lechero;lechona;lechón;limada;lujuria;lujurioso;maldito;malnacida;malnacido;maniaco;marrano;marranoa;menso;mocha;mocho;mocoso;moro;naca;nalgas;negro;nigger;ogt;ouerco;pacaya;papanatas;pargo;partes nobles;pashpa;pechoca;pelotudo;pepa;perverso;pesquesuda;petiso;pichurria;piojoso;piricuaro;pirula;pisto;pitaya;plebe;pocho;pogo;potorro;puerca;puerco;punga;putón;puñetero;rata;retrasado;rosquero;shit;sinfiate;sisimite;sorcho;soreco;soreta;sorete;soretear;suato;subnormal;sucia;síndrome de down;tayudo;tetona;tolete;tonta;tontita;tontito;tonto;troncho;trunco;tungo;turro;uache;uacho;vergajo;wache;wey;wogg;yegua;yesco;zopenco;zorrón;ñanga;ñero, Bullying;Microsoft, medium, false, false, true, embeddable, true, true, true, , echo;orro;syndrome;síndrome;tonto
معاقات, ar, mo3a8;mo3a8a;mo3a8een;معاقات;معاقة;معاقه;معاقين, Vulgarity, medium, false, false, false, embeddable, false, false, false, handicapped
sucette, fr, , Sexual, medium, true, true, false, embeddable, true, false, true, 
redmond, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Oregón.
朝鮮人, ja, chousenjin;ちょうせんじん;チョウセンジン, Bigotry-Racism, medium, false, false, true, embeddable, false, true, false, Korean; derogatory
gokuakunin, ja, gokuakunin;ごくあくにん;ゴクアクニン, Microsoft;Vulgarity, medium, false, false, true, embeddable, false, true, false, scumbag
valdivia, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, City in Chile
twitta, de, twitta, PII, medium, false, false, false, embeddable, true, false, false, 
すぐやらせるおんな, ja, suguyaraseruonna;すぐやらせるおんな;スグヤラセルオンナ, Microsoft;Sexual;Vulgarity, high, false, false, true, embeddable, false, true, false, slut; easy girl
paskřivec, cs, , Microsoft, medium, false, false, true, embeddable, false, true, false, 
buiu, pt, , Bigotry-Racism, medium, false, false, true, embeddable, true, true, false, 
وسخات, ar, wesekh;weskha;weskhen;وسخات;وسخة;وسخين, Vulgarity, medium, false, false, false, embeddable, false, false, false, dirty
geilriehmen, de, gailriehmen;gailriemen;geilriehmen, Sexual;Vulgarity, medium, false, false, true, embeddable, true, true, false, 
barinas, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, City in Venezuela
spritza, de, spritza, Sexual;Vulgarity, medium, false, false, true, embeddable, true, true, false, 
canton, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Misisipi.
соси, ru, всоси;сосни, Vulgarity, severe, false, false, true, exactMatch, false, true, true, 
kwigillingok, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Alaska.
chinoca, pt, , Bigotry-Racism, medium, false, false, true, embeddable, true, true, false, Racial slur
بهيم, ar, bhayem;bhem;bhemat;بهايم;بهيمات;بهيمة, Vulgarity, medium, false, false, false, embeddable, false, false, false, animal
hakfrese, de, hackfrese;hackfresen;hackfressen;hakfrese;hakfresen;hakfresse;hakfressen, Vulgarity, medium, false, false, false, embeddable, true, false, false, 
usel, da, usel;usle, Bullying, mild, true, false, true, embeddable, false, true, false, poor;shabby;low life
kurvákhoz, hu, , Microsoft, medium, false, false, true, embeddable, false, true, false, 
1_9_0, pt, 1_9_0, Harm-Abuse;Threats, medium, false, false, true, embeddable, false, true, false, "Police number, emergency number in Brazil, or could be giving out home address"
salaud, fr, salauds;saleau;salo;salod;salos;salot, Microsoft;Vulgarity, medium, true, true, true, embeddable, true, true, true, 
fjeldabe, da, , Bullying, medium, false, false, false, embeddable, true, true, false, derogatory term for Norwegian person
письк, ru, , Vulgarity, high, false, false, true, embeddable, true, true, false, 
llamarte, es, contactame;contactarme;contactarte;contacteme;contacto;llamarnos;llamarte;mensajeame;texteame;timbrame;timbrar, PII, medium, false, false, true, embeddable, false, true, true, 
klukwan, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Alaska.
калоед, ru, , Vulgarity, severe, false, false, true, exactMatch, true, true, false, 
mona, es, gallo;mar iguana;mar y iguana;maria;mariahuana;mariajuana;marijuana;merca;mona;mota;porrazo;porrito;porro;tuca, Alcohol-Drug, medium, false, false, true, embeddable, true, true, false, , gallo
bullshit, da, bull shit, Vulgarity, medium, false, false, false, embeddable, true, true, false, bullshit
abanda, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Alabama.
sheca, pt, , Sexual, medium, false, false, true, embeddable, true, true, false, 
girlover, pt, , Sexual, medium, true, false, true, embeddable, false, true, false, 
ajo, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Arizona.
pulaski, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Arkansas.
巨根, ja, kyokon;きょこん;キョコン, Microsoft;Sexual;Vulgarity, high, false, false, true, embeddable, false, true, false, big dick; giant roots
bagarat, ar, abgar;bagara;bagarat;بقر;بقرات, Vulgarity, medium, false, false, false, embeddable, false, false, false, cow
pablb, cs, , Microsoft, medium, false, false, true, embeddable, false, true, false, 
kendallville, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Indiana.
gailriehmen, de, gailriehmen;gailriemen;geilriehmen, Sexual;Vulgarity, medium, false, false, true, embeddable, true, true, false, 
medford, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Oregón.
chefornak, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Alaska.
nagua, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, City in República Dominicana
hittler, de, hitla;hittla;hittler, Bigotry-Racism;Microsoft, medium, false, false, true, embeddable, true, true, false, 
queimar, pt, , Alcohol-Drug;Violence, medium, false, false, true, embeddable, false, true, true, 
すかとろじー, ja, sukatorogi;スカトロジー, Sexual;Vulgarity, severe, false, false, true, embeddable, false, true, false, scatology; sexualized scat activity;  from English
ロスケ, ja, rosuke;ろすけ;ロスケ, Bigotry-Racism, high, false, false, true, embeddable, false, true, false, Russian; derogatory
aim, es, .com;.es;.mx;.uk;aim;aol;ashortmail;badoo;bing;contactoffice;devianart;e mail;email;fastmail;friendster;gawab;gmail;gmx;google mas;google plus;gugle;hispavista;hotmail;hushmal;icloud;inbox;laposte;latinmail;linkedin;lycos;mail;mix mail;msn;my space;myspace;outlook;pinterest;rediffmail;runbox;sify;slideshare;starmedia;taringa;terra;topmail;tumblr;tumbr;wanadoo;xanga;yahoo;yandez;zoho, PII, mild, false, false, true, embeddable, true, true, false, , bing bong;bingbong
jodido, es, jodanse;jode;jodeme;joden;joderemos;joderte;jodes;jodido;jodiendo;jodiste;jodo, Disney;Microsoft, medium, false, false, true, embeddable, false, true, true, 
kinkeripurei, ja, kinkeripurei;きんげりプレイ;キンケリプレイ;金蹴りプレイ, Microsoft;Sexual;Vulgarity, severe, false, false, true, embeddable, false, true, false, a type of SM play
minderwertiger, de, minderwertiga;minderwertige;minderwärtiga;minderwärtige;minderwärtiger, Vulgarity, medium, false, false, true, embeddable, true, true, false, 
だんべ, ja, danbe;ダンベ, Microsoft;Sexual;Vulgarity, high, false, false, true, embeddable, false, true, false, vagina. (Localized dialect)
suicídio, pt, , Harm-Abuse, medium, false, false, true, embeddable, true, true, false, 
coclé, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, City in Panamá
erektion, da, , Sexual, severe, true, false, true, exactMatch, true, true, true, erektion
reputo, es, , Disney, high, true, false, true, embeddable, false, true, false, 
lukachukai, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Arizona.
غزالة, ar, ghazal;ghazaleh;gozlan;غزالة;غزلان, Sexual;Vulgarity, medium, false, false, false, embeddable, false, false, false, pimp; deer
ariano, pt, , Bigotry-Racism, medium, false, false, true, nonEmbeddable, true, true, false, "A nazi or white supremacist. Zodiacal horoscope for aries",
törttö, fi, , Bullying, medium, true, false, true, embeddable, true, true, false, somone who messes up a lot;cant do anything right
aho, ja, aho;あほ;アホ, Vulgarity, medium, false, false, true, embeddable, false, true, false, Dumb; Fool; Stupid; Swearword
ouerco, es, ario;arrivista;asshole;balurdo;bastardo;bebota;befa;bitch;blade;blenorrea;bobita;bobito;bode;bofe;boludito;borrero;bostero;braguetero;broca;bruto;buey;bugarrón;cabrado;cacreca;cafiche;cagado;cagueta;cagón;calato;carechimba;castrado;cerda;cerdo;cerote;chacha;chacho;chafalote;chaira;chancha;chanchita;chancho;chcuhumeca;chichona;chimar;chirrete;chirri;chivo;chocote;cholo;choncha;choncho;chopo;choro;chucha;chucho;chuchumeca;chuco;chumino;chunchurria;chupete;cipotón;cochón;colero;comemierda;corroncho;descojono;desgraciado;desmadrado;dot;dxk;déspota;enano;escoria;estúpido;fachita;fea;felpudita;feo;firro;fofa;fofo;fregado;frijolero;fuck;fundillo;gabacho;gamin;garnufia;gigolo;golli;golly;gonochachurria;gonochanchurria;gorda;gordo;gorsovia;greengo;gringo;guaca;guache;guacho;guanajo;guano;guevon;herofilo;hinchapelotas;hocicón;huacha;huachos;huevada;iguazo;imbecil;inepto;infradotado;inga tu;insultar;insultos;jaina;lambehuevos;lamehuevos;lechera;lechero;lechona;lechón;limada;lujuria;lujurioso;maldito;malnacida;malnacido;maniaco;marrano;marranoa;menso;mocha;mocho;mocoso;moro;naca;nalgas;negro;nigger;ogt;ouerco;pacaya;papanatas;pargo;partes nobles;pashpa;pechoca;pelotudo;pepa;perverso;pesquesuda;petiso;pichurria;piojoso;piricuaro;pirula;pisto;pitaya;plebe;pocho;pogo;potorro;puerca;puerco;punga;putón;puñetero;rata;retrasado;rosquero;shit;sinfiate;sisimite;sorcho;soreco;soreta;sorete;soretear;suato;subnormal;sucia;síndrome de down;tayudo;tetona;tolete;tonta;tontita;tontito;tonto;troncho;trunco;tungo;turro;uache;uacho;vergajo;wache;wey;wogg;yegua;yesco;zopenco;zorrón;ñanga;ñero, Bullying;Microsoft, medium, false, false, true, embeddable, true, true, true, , echo;orro;syndrome;síndrome;tonto
개좆, ko, , Microsoft, medium, false, false, true, embeddable, false, true, false, 
phillips, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Arkansas.
cocos, es, bochas;breva;bubis;cañaguagua;chicches;chicharrón;chiche;chicherio;chichi;chichis;chichotas;cocos;domingas;gemelas;gomas;limones;lolas;mancha;manchas;melones;naranjas;pecho;pechuga;pechugas;pelotones;pezones;pezón;repisas;seno, Microsoft;Sexual, medium, false, false, true, embeddable, true, true, false, , echo
bokki, ja, bokki;ぼっき;ボッキ, Microsoft;Sexual;Vulgarity, high, false, false, true, embeddable, false, true, false, erection
montgomery, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Alabama.
вяб, ru, взеб;взъеб;взьеб;въеб;выеб;вьеб;вяб;доеб;заеб;изеб;изъеб;изьеб;наеб;обеб;объеб;отеб;отъеб;отыб;отьеб;подеб;подъеб;подьеб;поеб;приеб;разеб;разъеб;разьеб;съеб;сыб, Microsoft;Vulgarity, severe, false, false, true, embeddable, true, true, false, 
hafada, ja, hafada;ハファダ, Microsoft;Sexual;Vulgarity, severe, false, false, true, embeddable, false, true, false, Genital piercing 
sráčpapír, cs, , Microsoft, medium, false, false, true, embeddable, false, true, false, 
southglenn, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Colorado.
cagáramos, pt, cagada;cagadas;cagado;cagados;cagai;cagais;cagam;cagamos;cagando;cagar;cagara;cagaram;cagaras;cagardes;cagarei;cagareis;cagarem;cagaremos;cagares;cagaria;cagariam;cagarias;cagarmos;cagará;cagarás;cagarão;cagaríamos;cagaríeis;cagas;cagasse;cagassem;cagasses;cagaste;cagastes;cagava;cagavam;cagavas;cagem;cagemos;cago;cagou;cagámos;cagáramos;cagáreis;cagásseis;cagássemos;cagávamos;cagáveis, Microsoft;Vulgarity, high, false, false, true, embeddable, false, true, false, To shit. Conjugations listed as variations to eliminate false-positives.
enfermedad, es, blenorragia;fracturar;gonorrea;herir;lastimar, Disease, medium, false, false, true, embeddable, false, true, false, 
気違いに刃物, ja, kichigainihamono;きちがいにはもの;きちがいに刃物;キチガイに刃物;キチガイニハモノ;気狂いに刃物, Bigotry-Racism;Threats, high, false, false, true, embeddable, false, true, false, kid with a loaded gun (phrase); incredible danger
rauhull, no, rauhull, Microsoft;Vulgarity, high, false, false, false, embeddable, true, false, false, asshole
matagalpa, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, City in Nicaragua
assoziala, de, asoziala;asoziale;assoziala;assoziale;assozialer, Vulgarity, medium, false, false, true, embeddable, true, true, false, 
aol, es, .com;.es;.mx;.uk;aim;aol;ashortmail;badoo;bing;contactoffice;devianart;e mail;email;fastmail;friendster;gawab;gmail;gmx;google mas;google plus;gugle;hispavista;hotmail;hushmal;icloud;inbox;laposte;latinmail;linkedin;lycos;mail;mix mail;msn;my space;myspace;outlook;pinterest;rediffmail;runbox;sify;slideshare;starmedia;taringa;terra;topmail;tumblr;tumbr;wanadoo;xanga;yahoo;yandez;zoho, PII, mild, false, false, true, embeddable, true, true, false, , bing bong;bingbong
